,ApprovalFY,RetainedJob,UrbanRural,GrAppv,SBA_Appv,Approval_Year,Disbursement_Year,BankState_code,RevLineCr_code,LowDoc_code
9392,1997,0,0,0.0907713289892408,0.08164562710017256,97,97,20,4,1
9393,2006,13,1,0.005909986361569935,0.0035419126328217233,6,6,24,4,1
9394,2006,0,1,0.0074253674799212,0.004450095359186268,6,6,35,2,1
9395,2006,4,1,0.001363843006516139,0.001453092362183271,6,6,4,0,1
9396,2005,1,1,0.025609940900136387,0.015348288075560802,5,5,34,4,1
9397,1998,0,0,0.086225185634187,0.0775588048315321,97,98,41,0,1
9398,1997,0,0,0.022579178663433855,0.021705567160112613,97,97,50,2,1
9399,2006,6,1,0.022579178663433855,0.013531922622831713,6,6,46,4,1
9400,2006,0,2,0.0559175632671617,0.05031332304059576,6,6,46,2,1
9401,2006,1,1,0.0028792241248674043,0.0017255471800926344,5,5,35,4,1
9402,1997,0,0,0.037732989846946514,0.03396603396603396,97,97,22,0,1
9403,2006,3,1,0.0074253674799212,0.004450095359186268,5,5,20,4,1
9404,1998,0,0,0.008940748598272466,0.008627735900463172,98,98,49,2,2
9405,2006,7,2,0.007970904682527657,0.004777041140677504,6,9,27,2,1
9406,1997,0,0,0.19078648280042432,0.17155571701026245,97,97,44,0,1
9407,2005,9,1,0.005909986361569935,0.0035419126328217233,5,6,40,4,1
9408,2006,4,1,0.04530989543870284,0.046226500771955316,6,6,35,2,1
9409,2006,4,1,0.0074253674799212,0.004450095359186268,6,9,8,4,1
9410,2006,0,1,0.06231247158660404,0.056062119698483334,6,6,44,2,1
9411,2006,1,2,0.0028792241248674043,0.0017255471800926344,5,6,27,2,1
9412,1998,0,0,0.15553114108198213,0.1398623194986831,97,98,25,2,1
9413,1997,0,0,0.004394605243218669,0.002633729906457179,97,97,14,4,1
9414,2004,0,2,0.04530989543870284,0.02715466351829988,4,4,46,2,1
9415,1997,7,0,0.048946810122745876,0.05875942239578603,97,97,30,2,1
9416,2006,3,1,0.0028792241248674043,0.0017255471800926344,5,6,35,4,1
9417,2006,2,1,0.010456129716623732,0.006266460811915357,6,6,1,4,1
9418,2005,1,2,0.005909986361569935,0.0035419126328217233,5,5,8,3,1
9419,2006,8,2,0.004121836641915442,0.002470257015711561,6,6,35,2,1
9420,1997,0,0,0.015002273071677528,0.014440105349196257,97,97,38,2,2
9421,2006,9,1,0.023185331110774362,0.013895195713377531,6,6,27,3,1
9422,2005,14,1,0.03015608425519018,0.018072836254654435,5,5,10,2,1
9423,2004,0,1,0.015002273071677528,0.00899100899100899,4,4,42,2,1
9424,2006,38,2,0.027216244885588728,0.01631096176550722,6,6,14,2,1
9425,2004,0,2,0.0074253674799212,0.004450095359186268,4,4,46,2,1
9426,2005,0,1,0.038884679496893476,0.02330396875851421,5,5,19,2,1
9427,2006,2,1,0.03015608425519018,0.018072836254654435,6,6,27,2,1
9428,2006,2,2,0.015002273071677528,0.00899100899100899,6,6,46,2,1
9429,1997,0,0,0.22109410516744962,0.1988011988011988,97,98,7,2,1
9430,2006,6,1,0.00015153811183512655,9.081827263645445e-05,5,8,40,2,1
9431,1997,0,0,0.018033035308380057,0.0173462900735628,97,97,20,2,2
9432,2004,0,1,0.0028792241248674043,0.0017255471800926344,4,5,27,4,1
9433,1998,0,0,0.013789968176996516,0.01327763145944964,98,99,16,0,2
9434,2006,3,1,0.027428398242157905,0.016438107347198257,6,6,49,2,1
9435,1997,0,0,0.013486891953326263,0.012987012987012986,97,97,34,2,2
9436,2006,3,1,0.32323079254432496,0.29061847243665423,6,6,35,0,1
9437,2007,2,2,0.0074253674799212,0.004450095359186268,6,6,35,4,1
9438,2006,2,2,0.008940748598272466,0.005358278085550812,6,6,34,2,1
9439,2006,9,1,0.03015608425519018,0.018072836254654435,5,5,34,2,1
9440,2006,9,2,0.005909986361569935,0.0035419126328217233,6,6,45,4,1
9441,2005,2,1,0.0074253674799212,0.007628734901462174,5,5,9,2,1
9442,2006,3,1,0.0074253674799212,0.004450095359186268,6,6,14,4,1
9443,2006,9,2,0.03015608425519018,0.018072836254654435,6,6,27,4,1
9444,2006,18,1,0.025609940900136387,0.015348288075560802,6,6,27,4,1
9445,2006,10,2,0.015002273071677528,0.00899100899100899,6,6,27,2,1
9446,2005,5,1,0.03015608425519018,0.018072836254654435,5,5,40,4,1
9447,1998,0,0,0.07258675556902561,0.06529833802561076,98,98,35,2,1
9448,1998,103,0,0.061979087740566756,0.0743801652892562,97,98,23,2,1
9449,1997,0,0,0.040763752083649046,0.0366905821451276,97,97,1,2,1
9450,2005,1,1,0.001363843006516139,0.00081736445372809,5,5,40,4,1
9451,2006,2,1,0.0028792241248674043,0.0017255471800926344,6,6,35,4,1
9452,1998,0,0,0.02409455978178512,0.021705567160112613,97,98,38,0,1
9453,2005,3,2,0.018033035308380057,0.010807374443738079,5,5,45,2,1
9454,2005,1,1,0.001363843006516139,0.00081736445372809,5,5,27,4,1
9455,2004,0,1,0.010759205940293986,0.006448097357188266,4,4,45,4,1
9456,2005,0,1,0.010456129716623732,0.006266460811915357,4,5,46,2,1
9457,2005,0,1,0.0028792241248674043,0.0017255471800926344,4,4,27,4,1
9458,1998,0,0,0.02894377936050917,0.02780855508128235,98,98,10,0,1
9459,2005,0,1,0.06349446885891802,0.057124693488329846,5,5,38,2,1
9460,1985,0,0,0.025609940900136387,0.019146308237217326,84,85,34,2,1
9461,2006,1,1,0.0028792241248674043,0.0017255471800926344,6,6,40,2,1
9462,1998,0,0,0.0907713289892408,0.08164562710017256,98,99,37,2,1
9463,2006,15,2,0.06046370662221549,0.036236490781945324,6,6,8,4,1
9464,2004,0,1,0.03015608425519018,0.018072836254654435,4,5,27,4,1
9465,2006,10,1,0.033792998939233224,0.0344927799473254,5,6,35,2,1
9466,2005,3,1,0.010456129716623732,0.006266460811915357,5,5,46,2,1
9467,1997,0,0,0.31262312471586606,0.2723472890745618,97,97,7,0,1
9468,2006,16,1,0.44385512956508566,0.39905548996458085,5,5,44,2,1
9469,1998,0,0,0.008940748598272466,0.008627735900463172,97,98,48,2,2
9470,1997,0,0,0.020306106985906958,0.01829988193624557,97,98,48,0,1
9471,1982,0,0,0.04379451432035157,0.04731632004359277,82,82,4,2,1
9472,1997,0,0,0.00924382482194272,0.008918354372899827,97,97,4,2,2
9473,1998,0,0,0.03015608425519018,0.02715466351829988,98,98,44,0,1
9474,2005,2,1,0.0074253674799212,0.004450095359186268,5,5,14,2,1
9475,1997,0,0,0.159266555538718,0.14322041594768867,97,97,42,0,1
9476,1998,0,0,0.036217608728595245,0.03260375987648715,97,98,37,0,1
9477,2006,2,1,0.0074253674799212,0.004450095359186268,6,6,14,4,1
9478,1997,0,0,0.0074253674799212,0.007174643538279901,97,97,27,2,2
9479,2005,4,1,0.013486891953326263,0.008082826264644447,5,5,40,4,1
9480,1997,0,0,0.02409455978178512,0.023158659522295885,97,97,34,2,2
9481,2005,0,1,0.0074253674799212,0.004450095359186268,4,4,46,2,1
9482,2005,4,1,0.015002273071677528,0.00899100899100899,5,5,27,3,1
9483,1998,0,0,0.0028792241248674043,0.0017255471800926344,98,98,4,4,1
9484,2006,1,1,0.010456129716623732,0.006266460811915357,5,5,46,4,1
9485,2006,2,1,0.050310653129262015,0.030151666515302877,6,6,14,2,1
9486,2006,1,1,0.015002273071677528,0.00899100899100899,6,6,4,4,1
9487,2006,2,1,0.04834065767540537,0.02897102897102897,6,6,44,0,1
9488,1998,0,0,0.0028792241248674043,0.0017255471800926344,98,99,4,4,1
9489,2006,15,1,0.07561751780572815,0.06802288620470438,6,7,4,2,1
9490,1997,0,0,0.06400969843915745,0.057587866678775766,97,97,35,0,1
9491,2005,1,1,0.017305652371571452,0.010371446735083098,5,5,10,2,1
9492,2006,40,1,0.036944991665403853,0.03325765143946962,5,6,34,2,1
9493,2006,2,1,0.03015608425519018,0.018072836254654435,6,6,14,2,1
9494,2006,26,1,0.03015608425519018,0.018072836254654435,6,6,27,4,1
9495,2005,3,1,0.001363843006516139,0.00081736445372809,5,5,27,4,1
9496,2006,11,1,0.0074253674799212,0.004450095359186268,6,6,40,4,1
9497,1997,0,0,0.3983936960145477,0.2722005267459813,97,98,42,0,1
9498,2006,3,1,0.005909986361569935,0.006084824266642448,6,6,4,0,1
9499,1997,0,0,0.16350962267010155,0.19607665062210514,97,97,38,2,1
9500,2006,5,1,0.0028792241248674043,0.0017255471800926344,6,6,27,4,1
9501,2006,5,1,0.0028792241248674043,0.0017255471800926344,6,6,27,4,1
9502,2005,2,1,0.006213062585240188,0.0037235491780946324,5,5,40,2,1
9503,2004,0,1,0.005909986361569935,0.0035419126328217233,4,4,27,4,1
9504,2005,19,2,0.04834065767540537,0.02897102897102897,5,5,40,2,1
9505,2007,1,1,0.0028792241248674043,0.0029970029970029966,6,6,4,2,1
9506,2006,11,2,0.15138657372329142,0.1361365906820452,6,6,27,2,1
9507,2006,13,1,0.015002273071677528,0.00899100899100899,6,6,27,4,1
9508,2005,0,2,0.0028792241248674043,0.0017255471800926344,4,5,27,4,1
9509,2006,4,1,0.1198666464615851,0.10780128961947144,6,6,4,0,1
9510,2006,13,1,0.010456129716623732,0.006266460811915357,6,6,27,3,1
9511,2005,3,2,0.0074253674799212,0.007628734901462174,5,5,9,2,1
9512,2006,3,1,0.005909986361569935,0.0035419126328217233,5,5,46,2,1
9513,2006,1,1,0.001363843006516139,0.00081736445372809,6,6,27,4,1
9514,2005,1,1,0.0074253674799212,0.004450095359186268,5,5,14,4,1
9515,2006,1,1,0.0028792241248674043,0.0017255471800926344,5,5,27,4,1
9516,1997,0,0,0.015002273071677528,0.014440105349196257,97,97,8,2,2
9517,1997,0,0,0.03015608425519018,0.02897102897102897,97,97,24,0,1
9518,1997,0,0,0.3635399302924686,0.27236399963672686,97,0,27,2,1
9519,2005,2,1,0.03015608425519018,0.018072836254654435,5,5,40,4,1
9520,2005,4,1,0.011365358387634491,0.006811370447734084,5,5,27,2,1
9521,1997,0,0,0.014850734959842403,0.01429479611297793,97,97,44,2,2
9522,1998,0,0,0.018942263979390816,0.011352284079556806,98,98,27,0,1
9523,2006,1,1,0.003182300348537658,0.0019071837253655435,5,5,27,4,1
9524,2005,0,2,0.015002273071677528,0.00899100899100899,4,4,27,4,1
9525,2006,1,1,0.0028792241248674043,0.0017255471800926344,6,6,27,4,1
9526,2007,2,2,0.015002273071677528,0.00899100899100899,6,6,27,2,1
9527,2005,3,1,0.014244582512501896,0.008536917627826717,5,5,40,4,1
9528,2006,2,2,0.02106379754508259,0.012623739896467168,5,5,27,2,1
9529,2006,1,1,0.004697681466888923,0.002815366451730088,6,6,14,2,1
9530,2006,10,2,0.04452189725716018,0.026682408500590317,6,6,12,2,1
9531,2005,0,1,0.03015608425519018,0.018072836254654435,4,4,27,4,1
9532,2006,30,1,0.015002273071677528,0.00899100899100899,6,6,40,4,1
9533,1998,0,0,0.02621609334747689,0.02677322677322677,98,98,40,2,1
9534,2005,0,1,0.015002273071677528,0.00899100899100899,4,4,27,4,1
9535,1997,0,0,0.015002273071677528,0.014440105349196257,97,98,35,2,2
9536,2007,0,1,0.004697681466888923,0.004849695758786667,6,6,9,2,1
9537,1997,0,0,0.017578420972874678,0.016910362364907817,97,97,34,2,2
9538,2006,2,1,0.0074253674799212,0.004450095359186268,6,6,14,4,1
9539,2004,0,1,0.015002273071677528,0.00899100899100899,4,4,46,2,1
9540,2004,0,2,0.015002273071677528,0.00899100899100899,4,4,27,4,1
9541,2006,1,1,0.005909986361569935,0.0035419126328217233,6,6,27,4,1
9542,2006,25,1,0.07561751780572815,0.04531831804559077,6,6,13,4,1
9543,2006,6,1,0.0028792241248674043,0.0017255471800926344,6,6,27,4,1
9544,2006,1,1,0.0074253674799212,0.007628734901462174,6,6,4,0,1
9545,1997,0,0,0.03318684649189271,0.029879211697393514,97,97,23,0,1
9546,1998,0,0,0.03015608425519018,0.02897102897102897,97,97,26,2,2
9547,2006,2,1,0.015002273071677528,0.015348288075560802,6,6,29,4,1
9548,1984,0,0,0.032277617820881954,0.0348923803469258,84,84,5,2,1
9549,1997,0,0,0.11501742688286104,0.10344201253292162,97,97,44,0,1
9550,2006,0,2,0.09501439612062434,0.11397693215875034,6,6,38,0,1
9551,1998,0,0,0.02106379754508259,0.020252474797929344,98,98,21,0,2
9552,1983,0,0,0.05349295347779967,0.0642085187539733,83,84,34,2,1
9553,1998,0,0,0.2523109562054857,0.2722550177095631,97,98,23,2,1
9554,1997,0,0,0.022579178663433855,0.021705567160112613,97,97,12,2,2
9555,2006,38,1,0.4681012274587059,0.42085187539732993,6,6,4,2,1
9556,2005,3,1,0.005909986361569935,0.0035419126328217233,5,5,8,4,1
9557,1998,0,0,0.036217608728595245,0.03260375987648715,97,97,4,0,1
9558,2006,1,1,0.0074253674799212,0.004450095359186268,6,6,14,3,1
9559,2005,2,1,0.015002273071677528,0.00899100899100899,5,5,27,4,1
9560,2006,0,1,0.1210789513562661,0.1088911088911089,6,6,43,2,1
9561,2006,8,1,0.025609940900136387,0.015348288075560802,5,6,34,4,1
9562,1997,0,0,0.050765267464767394,0.04568159113613659,97,97,0,2,1
9563,2005,0,1,0.015002273071677528,0.00899100899100899,4,4,27,3,1
9564,2006,4,1,0.015002273071677528,0.00899100899100899,6,6,40,2,1
9565,2006,1,1,0.0074253674799212,0.004450095359186268,6,6,14,4,1
9566,2006,3,1,0.0074253674799212,0.004450095359186268,6,6,46,4,1
9567,2005,13,1,0.02712532201848765,0.016256470801925348,5,5,40,2,1
9568,2006,1,1,0.004394605243218669,0.002633729906457179,6,6,42,4,1
9569,1998,0,0,0.1392635247764813,0.12523839796567068,98,98,9,2,1
9570,2006,2,1,0.0028792241248674043,0.0017255471800926344,6,6,27,4,1
9571,1998,0,0,0.302924685558418,0.27236399963672686,98,98,24,4,1
9572,2005,0,1,0.011365358387634491,0.006811370447734084,4,5,40,2,1
9573,2006,1,1,0.07422336717684498,0.06676959404232131,6,6,4,2,1
9574,1998,0,0,0.03015608425519018,0.018072836254654435,97,98,38,4,1
9575,2005,1,1,0.018033035308380057,0.010807374443738079,5,5,8,4,1
9576,1997,0,0,0.03742991362327626,0.0336935791481246,97,97,17,2,1
9577,2006,4,1,0.015002273071677528,0.00899100899100899,5,6,34,2,1
9578,1997,0,0,0.1159266555538718,0.13904277540641174,97,97,24,2,1
9579,2006,4,1,0.005909986361569935,0.0035419126328217233,6,6,35,4,1
9580,2005,1,1,0.0439460524321867,0.02633729906457179,5,5,38,2,1
9581,1997,0,0,0.03015608425519018,0.02897102897102897,97,97,4,2,2
9582,2006,10,1,0.015002273071677528,0.00899100899100899,6,6,14,2,1
9583,2005,4,1,0.010456129716623732,0.006266460811915357,5,5,46,4,1
9584,2006,16,1,0.011971510834974998,0.007174643538279901,6,6,19,4,1
9585,2006,0,1,0.47476890437945146,0.56915811461266,6,7,44,0,1
9586,1972,0,0,0.04530989543870284,0.048951048951048945,71,72,4,2,1
9587,2005,1,1,0.004091529019548417,0.0024520933611842702,5,5,27,4,1
9588,1998,15,0,0.13562661009243826,0.16265552629188992,97,98,44,2,1
9589,2000,0,2,0.04530989543870284,0.02715466351829988,0,0,35,2,1
9590,1998,0,0,0.033792998939233224,0.03042412133321224,98,98,44,0,1
9591,2006,18,1,0.013486891953326263,0.008082826264644447,6,6,27,4,1
9592,2004,0,2,0.015002273071677528,0.00899100899100899,4,4,27,4,1
9593,2005,0,1,0.0028792241248674043,0.0017255471800926344,4,4,27,3,1
9594,2006,1,1,0.0028792241248674043,0.0017255471800926344,5,5,34,4,1
9595,1997,0,0,0.06500984997726929,0.058486967577876664,97,98,35,2,1
9596,1998,0,0,0.010456129716623732,0.006266460811915357,98,98,38,4,1
9597,2006,5,1,0.011365358387634491,0.006811370447734084,6,6,27,4,1
9598,1997,0,0,0.03015608425519018,0.02897102897102897,97,98,18,2,2
9599,2005,8,1,0.015002273071677528,0.00899100899100899,5,5,46,2,1
9600,2005,3,1,0.015002273071677528,0.00899100899100899,5,5,46,2,1
9601,1997,0,0,0.024397636005455373,0.023449277994732537,97,97,44,2,2
9602,2006,4,1,0.0074253674799212,0.004450095359186268,6,6,14,4,1
9603,2005,4,1,0.008940748598272466,0.005358278085550812,5,5,27,4,1
9604,2006,12,1,0.02106379754508259,0.012623739896467168,6,6,27,4,1
9605,2006,3,1,0.013486891953326263,0.008082826264644447,6,6,27,4,1
9606,2005,3,1,0.06046370662221549,0.036236490781945324,5,5,34,4,1
9607,1998,0,0,0.0907713289892408,0.08164562710017256,98,98,5,2,1
9608,2004,0,1,0.0074253674799212,0.004450095359186268,4,4,40,4,1
9609,1998,0,0,0.04530989543870284,0.04077740441376805,98,98,32,2,1
9610,2006,4,2,0.03015608425519018,0.03078739442375806,6,6,34,2,1
9611,2004,0,1,0.03015608425519018,0.018072836254654435,4,4,27,4,1
9612,2006,8,1,0.0028792241248674043,0.0017255471800926344,6,6,14,4,1
9613,2004,0,1,0.012577663282315504,0.007537916628825719,4,4,34,2,1
9614,1998,0,0,0.03015608425519018,0.02897102897102897,97,97,4,0,1
9615,2006,15,2,0.05288680103045917,0.031695577150122604,6,6,27,4,1
9616,1997,0,0,0.017729959084709805,0.017055671601126147,97,97,41,2,2
9617,2006,2,2,0.021669949992423096,0.012987012987012986,6,6,45,2,1
9618,2004,0,1,0.02712532201848765,0.016256470801925348,4,4,42,2,1
9619,2006,7,1,0.015002273071677528,0.00899100899100899,5,5,46,2,1
9620,2006,3,1,0.017214729504470373,0.010316955771501225,5,5,40,2,1
9621,2006,2,2,0.06410062130625853,0.05766960312414857,6,6,4,2,1
9622,1998,0,0,0.017275344749204426,0.010353283080555806,98,98,35,0,1
9623,2004,0,2,0.018033035308380057,0.010807374443738079,4,4,45,2,1
9624,1998,0,0,0.06046370662221549,0.05440014530923622,98,98,46,0,1
9625,2005,1,2,0.0028792241248674043,0.0017255471800926344,5,5,27,4,1
9626,2006,2,1,0.001363843006516139,0.00081736445372809,5,7,40,2,1
9627,2006,4,1,0.0074253674799212,0.004450095359186268,6,6,14,4,1
9628,1980,0,0,0.15896347931504773,0.17155571701026245,80,80,14,2,1
9629,2006,4,2,0.0907713289892408,0.08164562710017256,6,6,31,2,1
9630,1997,0,0,0.07561751780572815,0.06802288620470438,97,97,20,2,1
9631,2006,1,1,0.005909986361569935,0.0035419126328217233,6,6,42,4,1
9632,2005,2,1,0.015002273071677528,0.00899100899100899,5,5,40,2,1
9633,1997,0,0,0.015002273071677528,0.014440105349196257,97,97,10,2,2
9634,2006,2,1,0.008940748598272466,0.005358278085550812,6,6,35,4,1
9635,1997,0,0,0.03015608425519018,0.02897102897102897,97,97,44,0,1
9636,2005,2,1,0.00872859524170329,0.005231132503859776,5,5,14,2,1
9637,2005,10,1,0.022579178663433855,0.013531922622831713,5,5,40,2,1
9638,2005,14,1,0.03015608425519018,0.018072836254654435,5,5,40,2,1
9639,2005,4,1,0.015002273071677528,0.00899100899100899,5,5,46,2,1
9640,2006,2,1,0.0028792241248674043,0.0017255471800926344,6,6,27,4,1
9641,2006,1,1,0.00924382482194272,0.005539914630823721,6,6,40,2,1
9642,2006,7,1,0.022579178663433855,0.013531922622831713,6,6,40,2,1
9643,1997,0,0,0.0907713289892408,0.08164562710017256,97,97,44,0,1
9644,1998,0,0,0.02985300803151993,0.028680410498592313,98,98,42,0,1
9645,2005,0,1,0.015002273071677528,0.00899100899100899,4,4,27,4,1
9646,2006,9,1,0.0074253674799212,0.004450095359186268,6,6,45,4,1
9647,2006,3,1,0.011971510834974998,0.007174643538279901,6,6,27,4,1
9648,2006,2,2,0.0074253674799212,0.004450095359186268,6,6,45,4,1
9649,1997,0,0,0.0771328989240794,0.06938516029425121,97,97,4,2,1
9650,2006,0,1,0.1356872253371723,0.1220234311143402,6,6,10,2,1
9651,1997,0,0,0.03015608425519018,0.02897102897102897,97,97,36,2,2
9652,1997,0,0,0.007667828458857402,0.007407138316229225,97,97,16,2,1
9653,2005,1,1,0.005909986361569935,0.0035419126328217233,5,5,14,2,1
9654,2005,10,1,0.03015608425519018,0.018072836254654435,5,5,40,2,1
9655,1997,0,0,0.0096984391574481,0.009354282081554808,97,97,12,2,2
9656,1997,0,0,0.0907713289892408,0.08164562710017256,97,97,40,0,1
9657,2006,4,1,0.022579178663433855,0.013531922622831713,5,5,27,4,1
9658,2006,3,1,0.010456129716623732,0.006266460811915357,6,6,1,4,1
9659,1997,0,0,0.251401727534475,0.22604668059213512,97,97,4,2,1
9660,1998,0,0,0.07561751780572815,0.06802288620470438,97,97,49,2,1
9661,2005,12,2,0.015002273071677528,0.00899100899100899,5,5,46,2,1
9662,2006,1,1,0.0028792241248674043,0.0017255471800926344,6,6,8,4,1
9663,2005,10,2,0.04530989543870284,0.02715466351829988,5,5,46,2,1
9664,2006,2,1,0.0074253674799212,0.004450095359186268,5,5,35,4,1
9665,2005,2,1,0.0028792241248674043,0.0017255471800926344,5,5,27,4,1
9666,1997,0,0,0.0222761024397636,0.021414948687675957,97,97,38,2,1
9667,1997,0,0,0.07258675556902561,0.06529833802561076,97,97,44,2,1
9668,2006,4,2,0.010456129716623732,0.006266460811915357,6,6,27,2,1
9669,2007,3,1,0.0074253674799212,0.004450095359186268,6,6,46,2,1
9670,2005,0,2,0.015002273071677528,0.00899100899100899,4,5,46,2,1
9671,2004,0,1,0.0028792241248674043,0.0017255471800926344,4,4,27,4,1
9672,2005,1,1,0.011365358387634491,0.006811370447734084,5,5,14,2,1
9673,2006,7,1,0.015002273071677528,0.00899100899100899,6,6,14,4,1
9674,2004,0,2,0.015002273071677528,0.00899100899100899,4,4,45,4,1
9675,2005,0,2,0.02106379754508259,0.012623739896467168,4,5,27,4,1
9676,1997,0,0,0.016760115168964994,0.016125692489328852,97,97,42,2,2
9677,2006,2,1,0.0074253674799212,0.004450095359186268,5,5,46,4,1
9678,1997,0,0,0.013486891953326263,0.012987012987012986,97,98,29,2,2
9679,1997,0,0,0.036217608728595245,0.03260375987648715,97,97,38,0,1
9680,1998,0,0,0.05288680103045917,0.047588774861502134,98,98,4,0,1
9681,1997,0,0,0.022579178663433855,0.021705567160112613,97,97,42,2,2
9682,2005,0,1,0.0074253674799212,0.004450095359186268,4,4,35,4,1
9683,1998,0,0,0.022579178663433855,0.021705567160112613,97,97,23,0,1
9684,1997,0,0,0.21200181845734203,0.1906275542639179,97,97,22,0,1
9685,2005,7,1,0.022579178663433855,0.013531922622831713,5,5,40,2,1
9686,1998,0,0,0.008940748598272466,0.008627735900463172,97,98,20,2,2
9687,2006,7,1,0.015002273071677528,0.00899100899100899,6,6,46,4,1
9688,1997,0,0,0.040763752083649046,0.0366905821451276,97,97,48,2,1
9689,2005,2,1,0.018033035308380057,0.010807374443738079,5,5,27,3,1
9690,2005,16,1,0.03015608425519018,0.018072836254654435,5,5,40,2,1
9691,2006,1,2,0.015608425519018034,0.015965852329488692,6,6,42,0,1
